subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
f110-2,1614290919.2817569,2.730725841000094,0,reading_validity_page_18,These are messages that are intended to arouse emotional tensions.,[],[],-1,None,-1
f110-2,1614290919.4458601,0.16397970500111114,0,reading_validity_page_19,Subjects were more likely to be persuaded by the fear appeal the more threatening it was.,[],[],-1,None,-1
f110-2,1614290928.250009,6.771618487000524,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.19921875,Most,-1
f110-2,1614290950.295087,,0,mult_choice_validity_page_2,What does it mean if you design a measure of 'sensitivity to nonverbal cues' and then find that it correlates with an IQ test?,"[1, 2, 3, 4]","['It suggests the skill is too complicated to capture with a normal measure', 'It means nonverbal communication is indistinguishable from other abilities', 'Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'Your measure has high discriminant validity']",-1,TIMEOUT,-2
f110-2,1614290963.601249,13.257862721999118,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Whether a measure is predictive of other measures', 'Whether a construct is generalizable', 'Whether a test measures the intended phenomenon', 'Whether a measure is determined by experts to be valid']",2,Whether a construct is generalizable,0
f110-2,1614290980.403147,16.750048428999435,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because it has only been observed in a laboratory', 'Because it was studied in a specific population and might not apply to another population', 'Because there is another explanation for the relationship between the variables', 'Because it has poor inferential validity']",2,Because it was studied in a specific population and might not apply to another population,0
f110-2,1614290990.616292,5.0422994479995396,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5048828125,Extremely Happy,-1
f110-2,1614291157.715921,5.093188192000525,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.3583984375,Extremely Happy,-1
f110-2,1614291176.005716,8.378285561000666,1,reading_variables_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
f110-2,1614291180.7695758,4.7637175529998785,1,reading_variables_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
f110-2,1614291185.084809,4.315025672000047,1,reading_variables_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
f110-2,1614291193.0039449,7.918989646001137,1,reading_variables_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
f110-2,1614291196.081648,3.077568174998305,1,reading_variables_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
f110-2,1614291207.5879328,11.506126203999884,1,reading_variables_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
f110-2,1614291213.661661,6.0734476699981315,1,reading_variables_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
f110-2,1614291220.684024,7.022076744997321,1,reading_variables_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
f110-2,1614291223.8176918,3.1335166309982014,1,reading_variables_page_9,Now we will look at an example of experimental design in more detail.,[],[],-1,None,-1
f110-2,1614291233.8182132,10.000320106002619,1,reading_variables_page_10,"Imagine an app designed to help people stop smoking, which is purported to work via subliminal audio messages played to the user whilst they sleep.",[],[],-1,None,-1
f110-2,1614291241.0712042,7.252692089998163,1,reading_variables_page_11,"Although the messages are inaudible because the words are recorded at such low volume, the subliminal messages supposedly get into the user's brain while they sleep and convince them to cut back on smoking.",[],[],-1,None,-1
f110-2,1614291245.2882361,4.216835488001379,1,reading_variables_page_12,"The app developers claim that the app causes people to cut down or quit smoking, mediated by subliminal messages.",[],[],-1,None,-1
f110-2,1614291248.5032299,3.2148539730005723,1,reading_variables_page_13,"We can form a hypothesis to test scientifically: that using the app is associated with a reduction in smoking.
",[],[],-1,None,-1
f110-2,1614291254.174197,5.670748591997835,1,reading_variables_page_14,"Think about what the independent and dependent variables are, and how you would go about designing this experiment.",[],[],-1,None,-1
f110-2,1614291259.622217,5.447877951002738,1,reading_variables_page_15,We could simply survey some smokers who use the app and ask them to report whether they stop smoking.,[],[],-1,None,-1
f110-2,1614291264.5093682,4.887010569000267,1,reading_variables_page_16,"However, this is not a good experimental design because we won't know how many smokers who want to stop smoking would do so anyway without the app.",[],[],-1,None,-1
f110-2,1614291271.089555,6.580039179003506,1,reading_variables_page_17,We need to ascertain whether more individuals stop smoking after being exposed to the subliminal messages than in a separate control group who also wanted to stop smoking but were not exposed.,[],[],-1,None,-1
f110-2,1614291276.153627,3.0266099129985378,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.1875,Most,-1
f110-2,1614291292.637556,16.416294863000076,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","[""The subjects' performance at the start of the study"", 'How much the subjects improve over 6 weeks', 'The type of learning task', 'The age group of the subjects']",3,The type of learning task,0
f110-2,1614291310.707078,18.016549295000004,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['It is not possible to test the claims of the app because it is not an approved medical intervention', 'If more people stop smoking after downloading the app than continue smoking', 'If people stop smoking whilst they use the app', ""If using the app makes smokers more likely to quit than if they didn't use the app""]",4,If using the app makes smokers more likely to quit than if they didn't use the app,1
f110-2,1614291321.177675,10.408831815999292,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The age of the participant', 'An established participant attribute', ""A variable which doesn't differ between groups"", 'An outcome measure which is affected by the independent variable']",3,A variable which doesn't differ between groups,0
