subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
trev,1611962140.9121602,0.19192613199993502,1,reading_causalclaims_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
trev,1611962141.244157,0.3319160489991191,1,reading_causalclaims_page_9,"When participants are not assigned at random to different groups we cannot know, when there is a relationship between variables, whether variable A influenced variable B or vice versa; or even if variable C influenced both variables A and B.",[],[],-1,None,-1
trev,1611962141.6942184,0.44997874700129614,1,reading_causalclaims_page_10,"Maybe students who already tend to achieve lower grades worry more about their exams, and excessive worrying interferes with them getting enough sleep the night before their exam.",[],[],-1,None,-1
trev,1611962141.897213,0.20291091699982644,1,reading_causalclaims_page_11,Maybe there is an additional variable that we have not accounted for that is causing both poorer grades and diminished sleep.,[],[],-1,None,-1
trev,1611962142.0791485,0.18183922200114466,1,reading_causalclaims_page_12,"It is plausible that students who party have less time to study and sleep so they achieve lower grades and are also sleep-deprived.
",[],[],-1,None,-1
trev,1611962142.3652382,0.28600828400158207,1,reading_causalclaims_page_13,"When we design investigations that compare existing groups of people, such as the previous example about students pulling an all-nighter, this is called a quasi-experimental design.",[],[],-1,None,-1
trev,1611962142.7342632,0.3688833979977062,1,reading_causalclaims_page_14,"This resembles an experiment because participants are separated into distinct groups and compared, however the subjects are selected based on pre-existing values of a variable.",[],[],-1,None,-1
trev,1611962143.0862517,0.3518896260029578,1,reading_causalclaims_page_15,Quasi-experiments are technically a subtype of correlational experimental design.,[],[],-1,None,-1
trev,1611962143.4472325,0.360868023999501,1,reading_causalclaims_page_16,"In a correlational design, a whole population of individuals are studied, and the values of two (or more) variables associated with each subject in the population are measured and the correlation between them computed at the population level.",[],[],-1,None,-1
trev,1611962147.235548,1.7669599850014492,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.9125000000000001,Most,-1
trev,1611962148.4595413,1.1910051400009252,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['That sleep is required for learning', 'That worse attainment is correlated with poor sleep', 'That not getting enough sleep is unhealthy', 'That losing a night of sleep leads to lower college grades']",2,That worse attainment is correlated with poor sleep,1
trev,1611962149.4355218,0.9502353509997192,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The correlation between hours of sleep and student grades', 'Whether medical marijuana interferes with sleep', 'Whether poor sleep caused poor exam grades or vice versa', 'The correlation between hours slept and amount smoked']",3,Whether poor sleep caused poor exam grades or vice versa,0
trev,1611962150.359512,0.8908154249984364,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Correlational', 'Causal', 'Pre-experimental', 'Quasi-experimental']",2,Causal,0
trev,1611962151.222514,0.8365900100034196,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Being on sports teams', 'Achieving poor grades in the past', 'Taking too many classes', 'Too much partying']",4,Too much partying,1
