subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
111,1610036883.1937232,1.1335262869999951,1,mult_choice_causalclaims_page_1,What did the study about sleep measure?,"[1, 2, 3, 4]","['The correlation between hours of sleep and student grades', 'Whether poor sleep caused poor exam grades or vice versa', 'The correlation between hours slept and amount smoked', 'Whether medical marijuana interferes with sleep']",4.0,Whether medical marijuana interferes with sleep,0
111,1610036884.1604075,0.9335077549999369,1,mult_choice_causalclaims_page_3,What factor could cause both low grades and poor sleep?,"[1, 2, 3, 4]","['Taking too many classes', 'Too much partying', 'Being on sports teams', 'Achieving poor grades in the past']",4.0,Achieving poor grades in the past,0
111,1610036885.2272182,1.0336276379998708,1,mult_choice_causalclaims_page_2,What was the finding from the study about students skipping sleep before exams?,"[1, 2, 3, 4]","['That not getting enough sleep is unhealthy', 'That losing a night of sleep leads to lower college grades', 'That worse attainment is correlated with poor sleep', 'That sleep is required for learning']",1.0,That not getting enough sleep is unhealthy,0
111,1610036885.9772477,0.71693953099998,1,mult_choice_causalclaims_page_4,Experiments which observe effects on an already-defined categorization of people are called,"[1, 2, 3, 4]","['Pre-experimental', 'Quasi-experimental', 'Causal', 'Correlational']",2.0,Quasi-experimental,1
111,1610036888.5938778,1.5836181240001679,2,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",3.0,,-1
111,1610036889.5605547,0.9502171680001084,2,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",6.0,,-1
111,1610036890.7273567,1.1503056699998524,2,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",1.0,Extremely Sad,-1
111,1610036892.1107607,1.3670479980000891,2,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",4.0,Neutral,-1
111,1610036892.829073,0.576999239000088,2,reading_validity_page_1,"Suppose that we have strong evidence that there is a relationship between two variables, and that it is a plausibly causal relationship. Given the plausibly causal relationship between X and Y, what are the cause and effect constructs (the intervening variables) involved in the relationship? This leads to a type of validity concerned with the psychological qualities contributing to the relationship between X and Y, known as construct validity. Some researchers argue that assessing construct validity ideally depends on two processes: (a) the testing for a 'convergence' across different measures or manipulations of the same behavior, and (b) the testing for a 'divergence' between measures or manipulations of related but conceptually distinct behaviors.
",[],[],-1,None,-1
111,1610036893.0770924,0.2479289880000124,2,reading_validity_page_2,"Imagine developing a new test of sensitivity to nonverbal cues that assessed people's ability to read other people's emotions from still photographs. We would want it to correlate with other tests of sensitivity to nonverbal cues. If it did correlate, we would have achieved convergent validity. However, we would not want our new test to correlate very highly with a standard IQ test. If it did correlate highly, it could be argued that what we had developed was simply a measure of intelligence. That result would argue for poor discriminant validity. We want our measures to correlate highly with the measures that our theory says they should correlate highly with, but much less with the measures our theory says they should not correlate so highly with.
",[],[],-1,None,-1
111,1610036893.2890108,0.21183308299987402,2,reading_validity_page_3,"Once we establish the validity of our construct, we must ask 'how generalizable is the causal relationship between X and Y across persons, settings, and times?' External validity refers to the generalizability of a relationship beyond the circumstances under which it is observed by the scientist, or outside the controlled setting of a laboratory. Internal validity refers to whether the relationship between the variables is free of confounds. If a construct has both external and internal validity we can say it has inferential validity. Given a high degree of internal and external validity, we may legitimately make generalizations.
",[],[],-1,None,-1
111,1610036893.5530875,0.26401702100019975,2,reading_validity_page_4,"To illustrate a possible threat to external validity, research suggests subjects who volunteer as research participants are more responsive to coercive task-orienting cues than nonvolunteer participants. This has serious consequences for psychological research that uses primarily volunteers. For example, many studies on 'fear appeals' use volunteer subjects. These are messages that are intended to arouse emotional tensions. Subjects were more likely to be persuaded by the fear appeal the more threatening it was. These results might be lacking in external validity due to the use of volunteers. In real life we are exposed to all sorts of fear appeals whether we choose to be subjected to them or not. Perhaps we learn to ignore some in real life.",[],[],-1,None,-1
111,1610036894.7107892,1.1337028810000902,2,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",1.0,Yes,-1
111,1610036895.977542,1.2337427610000304,2,mult_choice_validity_page_4,Why is the use of volunteer participants a threat to external validity?,"[1, 2, 3, 4]","['Because the type of people who volunteer for research studies are atypical', 'Because if you have volunteered you might be more compliant than you would be in real life', 'Because researchers take advantage of volunteer participants', 'Because volunteer participants will say whatever they think the researcher wants to hear']",2.0,Because if you have volunteered you might be more compliant than you would be in real life,1
111,1610036897.644452,1.6338750080001319,2,mult_choice_validity_page_1,What is construct validity?,"[1, 2, 3, 4]","['Whether a measure is determined by experts to be valid', 'Whether a test measures the intended phenomenon', 'Whether a measure is predictive of other measures', 'Whether a construct is generalizable']",4.0,Whether a construct is generalizable,0
111,1610036898.527463,0.8501483610000378,2,mult_choice_validity_page_2,What does it mean if you design a measure of 'sensitivity to nonverbal cues' and then find that it correlates with an IQ test?,"[1, 2, 3, 4]","['It suggests the skill is too complicated to capture with a normal measure', 'It means nonverbal communication is indistinguishable from other abilities', 'Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'Your measure has high discriminant validity']",1.0,It suggests the skill is too complicated to capture with a normal measure,0
111,1610036899.3775783,0.8169305279998298,2,mult_choice_validity_page_3,Why might a construct have poor internal validity?,"[1, 2, 3, 4]","['Because it has only been observed in a laboratory', 'Because it has poor inferential validity', 'Because it was studied in a specific population and might not apply to another population', 'Because there is another explanation for the relationship between the variables']",2.0,Because it has poor inferential validity,0
111,1610036902.327559,0.9169373370000358,3,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",3.0,,-1
111,1610036903.2776675,0.9336572170000181,3,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",5.0,,-1
111,1610036904.1110437,0.8170230440000523,3,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",2.0,,-1
111,1610036905.3943243,1.266930714999944,3,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",5.0,,-1
111,1610036906.6573443,1.2417412290001266,3,reading_variables_page_1,"College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation. A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades. Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up. It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
111,1610036906.846154,0.18870069700005843,3,reading_variables_page_2,"The mistake was to erroneously interpret the results as demonstrating cause and effect. Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed. The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades. Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
111,1610036906.9822125,0.13599128999999266,3,reading_variables_page_3,"Now we will look at an example of experimental design in more detail. Imagine an app designed to help people stop smoking, which is purported to work via subliminal audio messages played to the user whilst they sleep. Although the messages are inaudible because the words are recorded at such low volume, the subliminal messages supposedly get into the user's brain while they sleep and convince them to cut back on smoking. The app developers claim that the app causes people to cut down or quit smoking, mediated by subliminal messages. We can form a hypothesis to test scientifically: that using the app is associated with a reduction in smoking.
",[],[],-1,None,-1
111,1610036907.1221302,0.13981125800000882,3,reading_variables_page_4,"Think about what the independent and dependent variables are, and how you would go about designing this experiment. We could simply survey some smokers who use the app and ask them to report whether they stop smoking. However, this is not a good experimental design because we won't know how many smokers who want to stop smoking would do so anyway without the app. We need to ascertain whether more individuals stop smoking after being exposed to the subliminal messages than in a separate control group who also wanted to stop smoking but were not exposed.",[],[],-1,None,-1
111,1610036910.2783062,3.134182600000031,3,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",2.0,No,-1
111,1610036911.2278106,0.9169728499998655,3,mult_choice_variables_page_4,What are the two groups of participants we need to test the hypothesis that subliminal messages will help you quit smoking?,"[1, 2, 3, 4]","[""Smokers who have quit after hearing the subliminal message tape and smokers who didn't quit"", 'Smokers and non-smokers', ""Smokers who want to quit and smokers who don't want to quit"", ""Smokers who will receive the subliminal message tape and smokers who won't""]",4.0,Smokers who will receive the subliminal message tape and smokers who won't,1
111,1610036912.177935,0.9169517649997942,3,mult_choice_variables_page_3,What would reveal that the anti-smoking app works as claimed?,"[1, 2, 3, 4]","[""If using the app makes smokers more likely to quit than if they didn't use the app"", 'It is not possible to test the claims of the app because it is not an approved medical intervention', 'If people stop smoking whilst they use the app', 'If more people stop smoking after downloading the app than continue smoking']",1,If using the app makes smokers more likely to quit than if they didn't use the app,1
111,1610036913.9780018,1.767015055999991,3,mult_choice_variables_page_2,Which is the quasi-variable in the lifespan learning example?,"[1, 2, 3, 4]","['How much the subjects improve over 6 weeks', 'The type of learning task', ""The subjects' performance at the start of the study"", 'The age group of the subjects']",2.0,The type of learning task,0
111,1610036914.944636,0.9336090179999701,3,mult_choice_variables_page_1,What is meant by a quasi-variable?,"[1, 2, 3, 4]","['The age of the participant', 'An outcome measure which is affected by the independent variable', 'An established participant attribute', ""A variable which doesn't differ between groups""]",3.0,An established participant attribute,1
