subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
F102-2,1613082944.6725152,,0,mult_choice_validity_page_2,What does it mean if you design a measure of 'sensitivity to nonverbal cues' and then find that it correlates with an IQ test?,"[1, 2, 3, 4]","['It means nonverbal communication is indistinguishable from other abilities', 'Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'It suggests the skill is too complicated to capture with a normal measure', 'Your measure has high discriminant validity']",-1,TIMEOUT,-2
F102-2,1613082959.564393,14.832180403998791,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Whether a test measures the intended phenomenon', 'Whether a measure is predictive of other measures', 'Whether a measure is determined by experts to be valid', 'Whether a construct is generalizable']",1,Whether a test measures the intended phenomenon,1
F102-2,1613082969.965535,6.9064082900004,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.390625,Extremely Happy,-1
F102-2,1613083135.7701719,5.656368736999866,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.3408203125,Extremely Happy,-1
F102-2,1613083152.0111349,6.892798165001295,1,reading_variables_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
F102-2,1613083156.246342,4.235057633999531,1,reading_variables_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
F102-2,1613083164.4342551,8.187759934997302,1,reading_variables_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
F102-2,1613083170.0221922,5.587796703999629,1,reading_variables_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
F102-2,1613083173.644126,3.621800239001459,1,reading_variables_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
F102-2,1613083180.59213,6.947857288996602,1,reading_variables_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
F102-2,1613083190.7751832,10.18281749200105,1,reading_variables_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
F102-2,1613083200.0942998,9.318961442000727,1,reading_variables_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
F102-2,1613083204.749334,4.6548944679998385,1,reading_variables_page_9,Now we will look at an example of experimental design in more detail.,[],[],-1,None,-1
F102-2,1613083215.475491,10.725998305999383,1,reading_variables_page_10,"Imagine an app designed to help people stop smoking, which is purported to work via subliminal audio messages played to the user whilst they sleep.",[],[],-1,None,-1
F102-2,1613083224.177353,8.701706826999725,1,reading_variables_page_11,"Although the messages are inaudible because the words are recorded at such low volume, the subliminal messages supposedly get into the user's brain while they sleep and convince them to cut back on smoking.",[],[],-1,None,-1
F102-2,1613083232.5203369,8.342831827001646,1,reading_variables_page_12,"The app developers claim that the app causes people to cut down or quit smoking, mediated by subliminal messages.",[],[],-1,None,-1
F102-2,1613083240.852473,8.331984644999466,1,reading_variables_page_13,"We can form a hypothesis to test scientifically: that using the app is associated with a reduction in smoking.
",[],[],-1,None,-1
F102-2,1613083246.58543,5.732797823002329,1,reading_variables_page_14,"Think about what the independent and dependent variables are, and how you would go about designing this experiment.",[],[],-1,None,-1
F102-2,1613083250.224385,3.6388218390020484,1,reading_variables_page_15,We could simply survey some smokers who use the app and ask them to report whether they stop smoking.,[],[],-1,None,-1
F102-2,1613083255.266496,5.041972962997534,1,reading_variables_page_16,"However, this is not a good experimental design because we won't know how many smokers who want to stop smoking would do so anyway without the app.",[],[],-1,None,-1
F102-2,1613083263.643456,8.376806505999411,1,reading_variables_page_17,We need to ascertain whether more individuals stop smoking after being exposed to the subliminal messages than in a separate control group who also wanted to stop smoking but were not exposed.,[],[],-1,None,-1
F102-2,1613083269.2367308,3.540648672998941,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.015625,Most,-1
F102-2,1613083289.147669,19.835416478003026,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The type of learning task', 'How much the subjects improve over 6 weeks', 'The age group of the subjects', ""The subjects' performance at the start of the study""]",4,The subjects' performance at the start of the study,0
F102-2,1613083308.812738,19.602058210002724,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['It is not possible to test the claims of the app because it is not an approved medical intervention', 'If people stop smoking whilst they use the app', 'If more people stop smoking after downloading the app than continue smoking', ""If using the app makes smokers more likely to quit than if they didn't use the app""]",4,If using the app makes smokers more likely to quit than if they didn't use the app,1
F102-2,1613083323.417813,14.559139035001863,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The age of the participant', 'An established participant attribute', ""A variable which doesn't differ between groups"", 'An outcome measure which is affected by the independent variable']",2,An established participant attribute,1
